WORD	GENDER	LEMMA SYNONYM	INFLECTION	WORD CLASS	BASIC FORM	TRANSLATION NUMBER	RESTRICTION	SCIENTIFIC NAME	SAAMI	SAAMI TRANSLATION CASE OR FORM	WORD CLASS	EXPLANATION	TRANSLATION SYNONYM1	TRANSLATION SYNONYM2	TRANSLATION SYNONYM3	TRANSLATION SYNONYM4	TRANSLATION SYNONIM 5	TRANSLATION SYNONIM 6	SPANISH_EX_1	SAAMI_EX_1	SPANISH_EX_2	SAAMI_EX_2	SPANISH_EX_3	SAAMI_EX_3	SPANISH_EX_4	SAAMI_EX_4	SPANISH_EX_5	SAAMI_EX_5	SPANISH_EX_6	SAAMI_EX_6	SPANISH_EX_7	SAAMI_EX_7
estar bajo control			1p	VLc		6			leat jaskkodan		VLc	IV							La situación está bajo control.	Dilli lea jaskkodan.												
controlar			1a	V		1			dárkkistit		V	TV	s: gozihit	s: kontrolleret					El maestro controla el aprendizaje de sus alumnos.	Oahpaheaddji dárkkista ohppiidis oahpu.												
controlar			1a	V		2			bearráigeahččat		V	TV							Debe controlar sus nervios.	Son ferte bearráigeahččat nearvvaidis.	Lo más difícil es controlar a los niños.	Mánáid lea váddámus bearráigeahččat.										
controlarse			1a	V	controlar	3			bearráigeahččat iežas		V	Prnl, ReflV																				
controlarse			1a	V	controlar	4			bearráigeahččat		V	Prnl, RecV							Los políticos y los votantes se controlan los unos a los otros.	Politihkkárat ja jienasteaddjit bearráigehččet guhtet guimmiideaset.												
convencer			2b	V		1			hálahit		V	TV	s: humahit						Lo convencí para que viniera.	Mun hálahin su boahtit.												
convencer			2b	V		2			jáhkihit		V	TV							convencer a un incrédulo	jáhkihit eahpeoskkolaš olbmui												
convencer			2b	V		3			rievdadit		V	UseTV, WObjPron	s: nuppástuhttit						Ese móvil no me convence.	Dát mobiila ii rievdat mu.												
convencerse			2b	V	convencer	4			dorvvastit		V	Prnl, ReflV	s: čuovvolit						Con los nuevos datos se convenció de la nueva teoría.	Ođđa dieđuiguin son dorvvastii ođđa teoriijii.												
convenio	M			N		1			šiehtadus		N								convenio laboral	bargošiehtadus												
convertir			3i	V		1			nuppástuhttit		V	TV, + en	s: rievdadit																			
convertir			3i	V		2	Ruhta		cuvket		V	TV, + en							convertir dólares en euros	cuvket dolláris eurui												
convertirse			3i	V	convertir	3			rievdadit		V	Prnl, IV	s: molsut	s: lonuhit					La manzana se convirtió en oro.	Eppela rievdadii gollin.	Pedro se convirtió en miembro del partido.	Pedro molssui bellodat miellahttuvuođa.										
convertirse			3i	V	convertir	4	Oskkaldat/Religión		jorgalit		V	Prnl, IV, + a							Mustafa se convirtió al Cristianismo.	Mustafa jorgalii risttalašvuođa oskui.												
convivir			3a	V		1			eallit ovttas		VLc	IV							Hay que convivir en paz.	Ferte eallit ráfálaččat ovttas.	Hay que convivir en paz.	Ferte eallit muosis ovttas.										
convivir			3a	V		2			ealašit		VLc	IV, Span: + con, Saam: + Com	s: ássat (ovttas)						El verano pasado conviví por primera vez con mi amigo.	Mannan geasi mun ássen (ovttas) vuosttaš háve ustibiinnán.												
copa	F			N		1			láse		N		s: glássa						tomar unas copas	juhkat moadde glása												
copa	F			N		2	Gilvu		cearki		N		s: pokála						copa del mundo	máilmmigilvvu cearki												
copa	F			N		3	Muorra		giera		N																					
corazón	M			N		1			váibmu		N																					
ataque al corazón	M			NLc		2			váibmodohppehallan		N		s: váibmodohppehat																			
corbata	F			N		1			šlipsa		N		s: čuolmmus																			
cordero	M,F			N		1	Jahkásaš	ovis aries	láppis		N																					
cordera	F			N		2			njiŋŋelas láppis		NLc																					
cordero	M			N		3			varris láppis		NLc																					
cordillera	F			N		1			gáisáráidu		N		s: alla várreráidu						La gran cordillera de los Andes cruza el país de norte a sur.	Stuorra Andes-gáisáráidu rasttida riikka davvin lulás.												
cornamenta	F			N		1			čoarvi		N								cornamenta de reno	bohccočoarvi												
corneja	F			N		1		corvus corone	garjá		N		s: gáranas	s: vuoražas	s: vuorččis																	
cornudo	M,F			A		1			čoarvái		A								El reno es un animal cornudo.	Boazu lea čoarvás ealli.												
cornudo	M			N		1			beahtahallan isit		Pfs																					
corona	F			N		1			ruvdna		N		s: kruvdna																			
corona	F			N		2	Šlánti		ruvdno		N																					
coronar			1a	V		1			kruvnnidit		V	TV							El obispo coronó al rey.	Bisma kruvnnidii gonagassan.												
coronar			1a	V		2	Figuratiiva/Figurado		joksat		V	TV	v: juksat	s: ollet	s: joavdat				El grupo coronó el Everest.	Joavku juvssai Everestii.												
coronarse			1a	V	coronar	3			vihahit		V	Prnl, IV	s: kruvdnot						Os habéis coronado campeones	Lehpet vihahan vuoitin.												
coronel	M			N		1			obersta		N																					
correo	M			N		1			poasta		N		v: boasta																			
correo aéreo	M			NLc		2			girdiboasta		N																					
correo electrónico	M			NLc		3			šleađgaboasta		N		s: emaila																			
correr			2a	V		1			viehkat		V	IV							Todos los días corro tres kilómetros.	Juohke beaivvi mun viegan golbma kilomehtera.												
correr			2a	V		2	Johtilit		viehkalit		V	IV							Corrió rápidamente a la casa de su abuela.	Son viehkalii áhku vissui.												
correr			2a	V		3	Čáhci, varra		golgat		V	IV							El agua corre.	Čáhci golgá.												
correr			2a	V		4	Figuratiiva/Figurado		vássit		V	IV	s: gollat						El tiempo corre.	Áigi vássá.												
dejar correr			1a	VLc		5			golggahit 		VLc	TV							dejar correr el agua	golggahit čázi												
correrse			2a	V	correr	6			čáhkket		V	Prnl, IV							¿Te puedes correr a la derecha para que me siente?	Sáhtát go don čáhkket saji olgešguvlui, vai mun beasan čohkkedastit?												
correrse			2a	V	correr	7	Figuratiiva/Figurado		orgásmma oažžut		VLc	Prnl, IV																				
corresponder			2a	V		1			máhcahit		VLc	IV							Pedro le hizo un regalo y María le correspondió con un beso.	Pedro attii Mariai attáldaga ja María máhcahii cummáin.												
corresponder			2a	V		2				V+ruovttoluotta	VLc	IV							Pedro le hizo un regalo y María le correspondió con un beso.	Pedro attii Mariai attáldaga ja María cummestii ruovttoluotta.												
corresponder			2a	V		3			soahpat 		V	IV							Esta mesa corresponde al comedor.	Dát beavdi soahpá boradanlatnjii.												
corresponder			2a	V		4			heivet		V	IV, Imp, 3per							Corresponde agradecer el favor.	Dat heive giitit bálvalusa.												
corresponderse			2a	V	corresponder	5			dovddahit dovddu nuppi olbmui		Pfs	Prnl, RecV							Pedro y María se corresponden.	Pedro ja María ráhkisteaba goabbát guoimmiska.												
corriente	M/F			A		1			golgi		A		s: borši						agua corriente	golgi čáhci												
corriente	M/F	s: común		A		2			beaivválaš		A		s: dábálaš																			
cuenta corriente	F			NLc		3			girokontu		N																					
corriente	F			N		1			rávdnji		N		s: virdi																			
corriente 	F			NLc		2	Elektrisitehta		elrávdnji		N																					
corriente 	F			NLc		3	Čáhci		čázádat		N																					
corriente 	F			NLc		4	Mearra		rávdnji		N		s: gearahat	s: siiggát																		
corriente 	F			NLc		5	Áibmu		jiella		N																					
corrupción	F			N		1			korrupšuvdna		N																					
corta	F			N		1	Muorra		muorračuohpahat		N		s: njáskkahat																			
hacer la corta			2s	VLc		2			njeaidit muoraid		VLc	TV	s: čuohppat	s: muorahuhttit																		
cortar			1a	V		1			čuohppat		V	TV							cortar el pan	čuohppat láibbi												
cortar			1a	V		2			oanedit		V	TV	s: beaskidit						cortar el pelo	oanedit vuovttaid	cortar un texto	oanedit čálosteavstta										
cortar			1a	V		3			juohkit		V	TV							cortar por la mitad	juohkit gasku	Lo he cortado por la mitad.	Dan lean juohkán gasku.										
cortar			1a	V		4	Njuovadettiin		rihttet		V	TV	s: ruvjet						cortar la carne en tres porciones	rihttet golmma oassái												
cortar			1a	V		5	Njuovahagas		ruvjet		V	TV							cortar la res del reno	ruvjet (ealli)												
cortar			1a	V		6	Figuratiiva/Figurado		rasttidit		V	TV	s: rastet						La carretera corta la llanura.	Geaidnu rasttida guolbana.												
cortar			1a	V		7	Figuratiiva/Figurado		šuvihit		V	TV	v: skuvihit						La flecha corta el aire.	Njuolla šuviha áimmus.												
cortar			1a	V		8			njulget		V	TV	s: vuodjit njuolga						Cortas camino yendo por Tromsø.	Don njulget Romssa bokte.												
cortar			1a	V		9			giddet		V	TV	s: bissehit	s: botket					cortar el agua	giddet čázi	cortar el tráfico	bissehit johtolaga										
cortar			1a	V		10	Sárdni, logaldat		orustahttit		V	TV, Saam: + ActLoc	s: bisánastit						Voy a cortar aquí.	Mun orustahtán hállamis dáppe.												
cortarse			1a	V	cortar	11			čuohpadit		V	Prnl, ReflV	s: nájadit						Se cortó con un cuchillo.	Son čuohpadii niibbiin.												
cortarse			1a	V	cortar	12			čuohppat iežas		VLc	Prnl, ReflV	s: nádjat iežas						cortarse las uñas	čuohppat iežas gaccaid												
cosa	F			N		1			dávvir		N								El desván está lleno de cosas.	Lokta lea dievvan dávviriiguin.												
cosa	F			N		2			ášši		N								Es una cosa que debemos tener en cuenta.	Dát lea ášši, maid mii fertet váldit vuhtii.	una cosa curiosa	imašlaš ášši	una cosa curiosa	ártegis ášši								
cosecha	F			N		1			šaddu		N																					
cosecha	F	s: añada		N		2	Viidna		viidnamuorješaddu		N		s: jahkodat						Este vino es de la cosecha del 92.	Dát viidna boahtá 92 jahkodagas.	Este vino es de la cosecha del 92.	Dát viidna boahtá 92 viidnamuorješattus.										
cosecha	F			N		3			šaddo-áigi		N		s: rádjanáigi						Por la cosecha vienen muchos temporeros.	Ollu jahkodatbargit bohtet šaddo-áiggi.												
cosecha	F			N		4			šaddobargu		N								Trabajamos en la cosecha.	Mii bargat šaddobarggus.												
cosecha	F			N		5	Figuratiiva/Figurado		barggu buvtta		Pfs		s: barggu dahku						Esa acción le trajó una cosecha de disgustos.	Dát dahku buvttii sutnje váivviid. 	En este curso tendremos una buena cosecha de tesis doctorales.	Dán gurssa olis (mii) sáhtášeimmet buvttadit ollu buriid nákkosgirjebargguid.										
costar			1m	V		1			máksit		V	IV							Cuesta mucho dinero.	Dat máksá olu ruđa.												
costar			1m	V		2			gártat lossadit		VLc	IV, + Inf							Cuesta hacer una hora de ejercicio diario.	Hárjehallat diimma juohke beaivvi gártá lossadit.												
costar caro			1m	VLc		3			divrudit 		VLc	IV	s: šaddat divrrasin																			
cueste lo que cueste				AdvLc		4			máksus maid mávssaš		AdvLc																					
cotidiano	M,F			A		1			beaivválaš		A								la vida cotidiana	beaivválaš eallin												
crear			1a	V		1			hábmet		V	TV	s: hutkat						crear un poema	hábmet divtta												
crear			1a	V		2			ásahit 		V	TV	s: vuođđudit	s: álggahit					crear un nuevo oficio	ásahit ođđa virggi 	crear una empresa	vuođđudit fitnodaga	crear un género literario	álggahit girjjálašvuođa oahpahaga								
crear			1a	V		3			nammadit		V	TV							El gobierno decidió crear una secretaría de estado de deportes.	Ráđđehus mearredii nammadit valáštallan čállingotti.												
crecer			2d	V		1			šaddat		V	IV	s: bohciidit						Esa planta no crece aquí.	Dát rássi ii šatta dás.												
crecer			2d	V		2			badjánit 		V	IV	s: lassánit						Ha crecido el nivel de ingresos de los trabajadores.	Bargiid sisaboađu dássi lea badjánan.												
crecer			2d	V		3	El nivel de agua		dulvat		V	IV	s: ahcit																			
crecer			2d	V		4	El río		báddat		V	IV	s: dulvat																			
crecerse			2d	V	crecer	5			garradahttit iežas gáržžádusas		Pfs	IV	s: gievrudahttit iežas	s: lášmmuiduvvat	s: čuožžilat dolain				Nos crecemos con las dificultades.	Mii čuožžilat váttisvuođain.	Nos crecemos con las dificultades.	Mii lášmmuiduvvat váttisvuođain.	Nos crecemos con las dificultades.	Mii čuožžilat dolain.	Las personas se crecen con las dificultades.	Mađi garrasat lea dálki, dađi garrasat (lea) almmái.						
creer  			2e	V		1			oskut		V	TV							creer en Dios	oskut Ipmilii												
creer  			2e	V		2			jáhkkit		V	TV	s: gáddit						No creo que venga.	In jáhke ahte son boahtá.	Creo que está aquí.	Mun jáhkán, ahte son lea dás.	Creo en ello.	Mun jáhkán dasa.								
creer  			2e	V		3			oskkildit		V	TV, WObjPron	s: jáhkkit						No te creo.	In oskkil dutnje.	No te creo.	In jáhke dutnje.										
creerse			2e	V	creer	4	Juoga sáhttá leat riekta dahjege duohta		gáddit		V	Prnl, UseTV	s: navdit						No me creo lo que cuentas.	In gátte, ahte du muitalus lea duohta.												
crema	F			N		1	Mielki		lákca		N		s: gahpa																			
crema	F			N		2			gealas		N		s: krema																			
crema	F			N		3	Dálkkas		vuoiddas		N		s: vanus	s: gealas					crema solar	beaivvášvuoiddas	crema dental	bátnegealas	crema dental	bátnevanus								
crema	F			N		4	Figuratiiva/Figurado, Servodat/Sociedad		njunnožat 		N	Span: Collc, Saam: Pl																				
crimen	M			N		1			rihkus		N		s: rihkkun						crimen contra la humanidad	olmmošvuođa rihkkun												
crimen de guerra	M			NLc		2			soahterihkkun		N																					
lugar del crimen	M			NLc		3			rihkkunsadji		N																					
criminalidad	F			N		1			kriminalitehta		N		s: rihkolašvuohta																			
cristal	M			N		1			krystálla		N		s: giđđolássa																			
crítica	F			N		1			kritihkka		N		s: láittus	s: árvvoštallan					La crítica es muy fácil, pero el arte es difícil.	Kritihkka lea álki, muhto dáidda lea váttis.	La crítica histórica ha corregido muchos errores.	Historjjálaš árvvoštallan lea njulgen olu boastudagaid.										
crítica	F			N		2	Áššiid birra, negatiiva		láitin		N		s: moaitin						Recibió tantas críticas (negativas) que se deprimió.	Son oaččui nu ollu láitimiid ahte son šlunddui.												
crítica	F			N		3	Peršovnnalaš falleheapmi		soaibman		N		s: vealahanláitin						La critica le dolió personalmente, y no iba dirigida al asunto.	Soaibman guoskkai su váibmui, iige áššái.												
criticar			1g	V		1			kritiseret 		V	TV	s: árvvoštallat	s: cuoigut	s: cuiggodit																	
criticar			1g	V		2	Áššiid birra, negatiiva		láitit		V	TV	s: moaitit																			
criticar			1g	V		3	Peršovnnalaččat		soaibmat		V	TV	s: vealahit	s: cielahit																		
cruel	M/F			A		1	Olmmoš		julbmi		A		s: olmmošmeahttun	s: sieloheapmi																		
cruel	M/F			A		2	Dahku		julbmi		A		s: garas						un crimen cruel	julmmes rihkus												
cruel	M/F			A		3	Dilli		garas		A		s: gierdameahttun						dolores crueles	garra bákčasat	dolores crueles	gierdameahttomis bákčasat										
cruel	M/F			A		4	Buolaš		gáski		A								frío cruel	gáski buolaš												
cruzar			1f	V		1			rasttidit		V	TV							La calle cruza el río por varios puentes.	Gáhta rasttida joga máŋga šaldi.												
cruzar			1f	V		2	Gieđat		roahkuhit		V	TV							cruzar los brazos	roahkuhit gieđaid												
cruzar			1f	V		3	Juolggit		bidjat russolassii		VLc	TV	s: bidjat ristii						cruzar las piernas	bidjat julggiid russolassii												
cruzar			1f	V		4	Šeahkka		čállit		V	TV							cruzar un cheque	čállit šeahka												
cruzarse			1f	V	cruzar	5	Gieđat		roahkuhit		V	Prnl, IV, + de	s: bidjat ristii						cruzarse de brazos	roahkuhit gieđaid	cruzarse de brazos	bidjat gieđaid ristii										
cruzarse			1f	V	cruzar	6	Juolggit		bidjat russolassii		VLc	Prnl, IV, + de							cruzarse de piernas	bidjat julggiid russolassii 												
cruzarse			1f	V	cruzar	7			deaivvadit		V	Prnl, IV, + con							Cuando volví a casa me crucé con el vigilante nocturno.	Go máhccen vissui, de deaivvadin idjavávttain.												
cuadro	M			N		1			kvadráhta		N		s: njealjehas																			
cuadro	M			N		2	Teavsttas		tabealla		N																					
cuadro	M			N		3			málengovva		N		s: govva						Su cuadro favorito es Las Meninas.	su jiellagovva lea Las Meninas.												
cuál, cuáles	M/F			Pron, Interr		1			makkár		Interr		s: guhte	s: guhtemuš					¿Cuáles son los libros que has comprado?	Makkár girjjiid leat oastán?	¿Cuál de esas niñas es tu hija?	Guđe mánná lea du nieida?	¿Cuál de las películas es la mejor?	Guđemuš ealligovva lea áđamus?								
cual, cuales	M/F			Pron, Rel		1			mii		Pron, Rel	UseNor: el cual, la cual, los cuales, las cuales							Hay varias preguntas, las cuales carecen de respuesta.	Gávdnojit máŋga jearaldaga, main váilot vástádusat.												
cual, cuales	M/F			Pron, Rel		2			gii		Pron, Rel	UseNor: el cual, la cual, los cuales, las cuales	s: guhte						Vieron a un hombre, el cual había matado al perro	Sii oidne olbmo, gii lei goddán beatnaga.												
a cual más	M/F			ALc		3			hui		Pfs								Nos enseñó las joyas, a cual más hermosa.	Son čájehii midjiide čiŋaid, nubbi čábbaseabbot go nubbi.												
