WORD	GENDER	LEMMA SYNONYM	INFLECTION	WORD CLASS	BASIC FORM	TRANSLATION NUMBER	RESTRICTION	SCIENTIFIC NAME	SAAMI	SAAMI TRANSLATION CASE OR FORM	WORD CLASS	EXPLANATION	TRANSLATION SYNONYM1	TRANSLATION SYNONYM2	TRANSLATION SYNONYM3	TRANSLATION SYNONYM4	TRANSLATION SYNONIM 5	TRANSLATION SYNONIM 6	SPANISH_EX_1	SAAMI_EX_1	SPANISH_EX_2	SAAMI_EX_2	SPANISH_EX_3	SAAMI_EX_3	SPANISH_EX_4	SAAMI_EX_4	SPANISH_EX_5	SAAMI_EX_5	SPANISH_EX_6	SAAMI_EX_6	SPANISH_EX_7	SAAMI_EX_7
suave	M/F			A		3	Juhkamuš, duhpát		láivi		A								tabaco suave	láivves duhpát												
suave	M/F			A		4	Biegga		láfu		A								viento suave	láfu biegga												
suave	M/F			A		5	Gáffe		soiddas		A								café suave	soida gáffe												
subir			3a	V		1			loktanit		V	IV	s: badjánit						El humo sube.	Suovva loktana.												
subir			3a	V		2			goargŋut		V	IV	s: bajiduvvot						El precio de la leche ha subido mucho.	Mielkehaddi lea gorgŋon sakka.												
subir			3a	V		3	Bajás		vuolgit		V	IV, Saam: + Ill	s: vuodjit	s: vázzit	s: boahtit				Subimos hacia el pico.	Mii vázzit čohka guvlui.												
subir			3a	V		4			dulvat		V	IV	s: báddat						El río ha subido.	Johka lea dulvan.												
subir			3a	V		7			bajidit		V	TV	s: loktet						El gobierno ha subido el precio de la gasolina.	Ráđđehus lea bajidan bensinhatti.												
subir			3a	V		8			goargŋut		V	TV, Saam: + Ill	s: gakcut	s: gizzut					Irene sube la cuesta.	Irene goargŋu vuosteluohkkái.												
subir al poder			3a	VLc		3			beassat fápmui		VLc		s: beassat fápmostullui																			
subir el precio			3a	VLc		2			bajidit (hatti)		VLc	TV																				
subirse			3a	V	subir	5			mannat (bajás)		V	Prnl, IV, Saam: + Ill	s: vázzit (bajás)	s: beassat (bajás)	s: gorgŋet	s: goargŋut			Los gatos se suben a los tejados.	Bussát gorgŋejit olgorobiide.												
subirse			3a	V	subir	6	Figuratiiva/Figurado		čuohcat		V	Prnl, IV, Saam: + Ill							La fama se le subió a la cabeza.	Dovddusvuohta čuozai sus oaivái.												
sueldo	M	s: salario		N		1			bálká		N																					
sufrir			3a	V		1			gillát		V	TV, IV		s: giksašuvvat	s: biidnašuvvat				sufrir dolor de tripa	gillát čoavjebákčasis												
sufrir			3a	V		2	Lihkohisvuohta		deaividit		V	TV, Saam: IV, + Ill							Sufrió un accidente de autobús.	Sutnje deaividii busselihkohisvuohta.												
sufrir			3a	V		3			gierdat		V	TV, IV	s: guoddit						Ese puente sufre mucho peso.	Dát šaldi gierdá ollu deattu.												
sumar			1a	V		1	Matematihkka/Matemáticas		adderet		V	TV	s: bidjat oktii						Sumar las cifras.	Oktii bidjat loguid.												
sumar			1a	V		2	Matematihkka/Matemáticas		leat		V	IV	s: šaddat						Dos y dos suman cuatro.	Guokte ja guokte lea njeallja.												
sumar		s: añadir	1a	V		3			lasihit		V	TV	s: bidjat lassin						A esos ingredientes hay que sumar el tomate.	Daidda dárbašiidda ferte lasihit tomahta.												
sumarse			1a	V	sumar	4			searvat		V	Prnl, IV	s: oassálastit						Se sumaron a la fiesta.	Sii serve ripmui.	Se sumaron a la fiesta.	Sii oassálaste riemus.										
superar			1a	V		1			rasttidit		V	TV							La población superó los tres mil habitantes.	Olmmošlohku rasttidii golbmaduhát ássiin.												
superar			1a	V		2			leat buorebut go		VLc	TV							Las naranjas de Valencia superan a las de Almería.	Valencia eppelat leat buorebut go Almerias.												
superar			1a	V		3			beassat (eret)		V	TV, Saam: + ActLoc	s: luvvet	s: guođđit					Pedro superó la muerte de su padre.	Pedro beasai áhči morašteames.												
superar			1a	V		4			ceavzit		V	TV	s: birget						Pedro superó las matemáticas.	Pedro cevzzii matematihkas.	Esa cantidad supera a la otra.	Dát sturrodat ceavzá nuppiin.										
superarse			1a	V	superar	5			buoridit iežas gelbbolašvuođa		Pfs	Prnl, ReflV	s: čeahpput	s: šaddat buorebut					Te has superado en el salto de altura.	Don leat iežat buoridan allodatnjuikemis.	Se ha superado durante este año.	Son lea čehppon diimmážis.										
suponer			2r	V		1			navdit		V	TV	s: jáhkkit	s: gáddit					Supongo que lo sabes.	Mun navddán, ahte don dan dieđát.												
suponer			2r	V		3			mearkkašit		V	TV	s: dárkkuhit	s: mielddisbuktit					Esa cantidad no supone nada.	Dát lohku ii mearkkaš maide ge.	El acuerdo también supone un pacto sobre las fronteras.	Šiehtadus mielddisbuktá maiddái rádjašiehtadusa.										
suspender		s: colgar	2a	V		1			heŋget		V	TV							suspender un farol	heŋget čuovgga												
suspender		s: cesar	2a	V		2			lihccut		V	TV	s: cealkit virggis	s: čievččastit virggis					El presidente suspendió al representante en sus funciones.	Presideanta lihcui áirasa doaimmas.												
suspender			2a	V		3			gaskkalduhttit		V	TV	s: botket	s: bissehit					El juez suspenderá el juicio.	Duopmár áigu gaskkalduhttit gieđahallama.												
suspender		s: cerrar	2a	V		4			heaittihit		V	TV	s: loahpahit						suspender un periódico	heaittihit áviissa												
suspender			2a	V		5	Oahpahat/Escuela		čuldot		V	TV	s: sihkohallat						He vuelto a suspender historia.	Lean fas čuldon historjjás.												
suspenderse			2a	V	suspender	6			heaŋgát		V	Prnl, IV	s: gincát						El bombero se suspende de la cuerda.	Dollačáskadeaddji heaŋgá báttis.												
suspenderse			2a	V	suspender	7			sattáhallat		V	Prnl, IV							Los copos de nieve se suspenden en el aire.	Muohtačalmmit sattáhallet áimmus.												
sustituir			3g	V		1			buhttet		V	TV							El nuevo consejero sustituye al anterior.	Ođđa ráddealmmái buhtte ovddeža.												
sustituir			3g	V		2			molsut		V	TV	s: lonuhit						El presidente sustituirá pronto al ministro de agricultura.	Presideanta molsu fargga eana(n)doalloministera.												
suvenir	M	s: recuerdo		N		1			mátkemuitu		N		s: mátke-attáldat	s: mátkeskeaŋka																		
suyo	M,F			Pron, Posse, 3		1			su		Pron, A, Gen, Sg3								Ese libro es suyo.	Dát girji lea su.												
suyo	M,F			Pron, Posse, 3		2			sudno		Pron, A, Gen, Du3								Ese libro es suyo (de ellos dos).	Dát girji lea sudno.												
suyo	M,F			Pron, Posse, 3		3			sin		Pron, A, Gen, Pl3								Ese libro es suyo (de más de dos).	Dát girji lea sin.												
tacón	M			N		1			jocca		N																					
talar			1a	V		1			muoraid čuohppat		VLc	TV	s: muoraid njeaidit																			
talar			1a	V		2			murret		V	IV							Fui al bosque a talar.	Mun vulgen meahccái murret.												
talón	M			N		1	Juolgi		šušmi		N																					
talón	M	s: cheque		N		2	Báŋku		šeahkka		N																					
tanto por ciento	M	s: porcentaje		NLc		2			proseanta		N								Hay que pagar un tanto por ciento.	Ferte máksit muhtun proseantta.												
tapar			1a	V		1			gokčat		V	TV							Tienen que tapar los muebles con sábanas.	Sii fertejit gokčat stohpogálvvuid gokčasiiguin.												
taparse			1a	V	tapar	2			suddjet		V	Prnl, ReflV, UseTV							Me tapo las orejas con el gorro.	Mun suddjen iežan beljiid gahpiriin.												
taparse			1a	V	tapar	3			gárvodit		V	Prnl, ReflV	s: bivttastit						¡Tápate bien que hace frío!	Gárvot bures, go dál galbmo!												
taparse			1a	V	tapar	4			čiehkat		V	Prnl, ReflV, UseTV	s: beaitit						Se tapa los ojos para no ver.	Son čiehká čalmmiid vai ii oainne.	Se tapa los ojos para no ver.	Son čiehká čalmmiid amas oaidnit.										
te				Obj Pron		3			dutnje		Pron, Sg2								Te cuento una historia	Mun muitalan dutnje máidnasa.	Te lo dije ayer.	Mun dadjen dan dutnje ikte.										
te				Pron		1			iežat		ReflPron, Sg2								Te miras en el espejo.	Don iežat geahčat speadjalis.												
te				Pron		2				Sámi vearbbaidde refleksiiva árvvuin									Te lavas.	Don basadat.	Te miras en el espejo.	Don speadjalastat.										
te				Pron		4				UseTV-Prnl vearbbain ii jorgaluvvo									Te lo imaginas.	Don dan miellagovahalat.												
telescopio	M			N		1			teleskohpa		N																					
tender			2g	V		1			geiget		V	TV	s: geaigguhit						Tender la mano al oponente.	Geiget gieđa vuostálastái.												
tender			2g	V		2			heŋget		V	TV	s: gozastit						Tender la ropa mojada.	Heŋget njuoska biktasa.												
tender			2g	V		3			sulastahttit		V	IV, UseAlw: + a	s: muittuhit						Ese color tiende al rojo.	Dát ivdni sulastahttá ruoksadasa.												
tender			2g	V		4			orrut		V	IV, UseAlw: + a, Saam: + ActEss							El desempleo tiende a disminuir.	Bargguhisvuohta orru njiedjamin.												
tenderse			2g	V	tender	5			velledit		V	Prnl, ReflV							El paciente se tiende en la camilla.	Buohcci velleda sáhpeliidda.												
tener			2l	V		1	Oppalaš/General			Hab		TV							Tengo perro.	Mus lea beana.	No tienes dinero.	Dus ii leat ruhta.	No tienen tiempo.	Sis ii leat dilli.	El pescado tiene vitaminas.	Guolis leat vitamiinnat.						
tener			2l	V		2	Oamasteapmi		oamastit		V	TV	s: eaiggáduššat						Tengo una casa en la playa.	Mun oamastan vistti mearragáttis.												
tener			2l	V		3			doallat		V	TV							Ten la sartén mientras enciendo el fuego.	Doala báisttes, dan botta go mun cahkkehan dola.	Mañana tenemos la reunión.	Ihttin doallat mii čoahkkima.										
tener			2l	V		4			sisttisdoallat		V	TV							El caldo tiene vitaminas.	Biđus sisttisdoallá vitamiinnaid.												
tener			2l	V		5			luohttit		V	WObjPron, + por	s: oskkildit						Te tengo por un hombre inteligente.	Mun luohtán dutnje ahte don leat vitmes olmmoš.												
tener			2l	V		8				Heivehuvvo sámegielat verbii	V	TV	+ N						tener vergüenza	heahpanit	tener frío	galbmot	tener calor	báhkkanit	tener miedo	ballat						
tener			2l	V		9	Áigi, ahki		leat… boaris		VLc	IV	s: leat... jahkásaš						Las flores sólo tienen dos días.	Rásit leat dušše guokte beaivvi boarrásat.	Tengo 53 años.	Mun lean 53 jagi boaris.	Mun lean 53 jahkásaš.									
tener (mucha) cara			2l	VLc		4	Beaivválaš giella/Uso coloquial		láhttet gutneheamet, leat gutneheapmin		Pfs	IV																				
tener (mucha) sed			2l	VLc		3			goikat		V	IV							En verano, cuando calienta el sol, tengo mucha sed.	Geaseáiggis ja beaivvadahkan mun goikkan.												
tener agujetas			2l	VLc		2			boatkoluvvat		V	IV																				
tener aspecto			2l	VLc		3			sulastahttit		V	IV, + de	s: orrut						Ese pájaro tiene aspecto de perdiz.	Dát loddi sulastahttá rievssaha.	Tienes aspecto de cansado.	Don orut šliettas.										
tener bajo control		s: controlar	2l	VLc		4			dárkkistit		V	TV	s: kontrolleret	s: bearráigeahččat					Tengo la situación bajo control.	Mun bearráigeahčan dili.												
tener bajo control		s: controlar	2l	VLc		5			leat hálddus		VLc	TV							Tengo la situación bajo control.	Dilli lea mu hálddus.												
tener buen aspecto			2l	VLc		4			orrut leat dearvvas		VLc	IV	s: orrut leat virkui	s: orrut leat buriin álššain																		
tener calor			2l	VLc		2			báhkkanit		V	TV	s: liegganit																			
tener cancha			2l	VLc		2	Argentina		leat hárjánan dihto áššái		Pfs	IV																				
tener conocimiento		s: conocer	2l	VLc		6				Hab		+ de							El juez no tiene conocimiento de los hechos.	Duopmáris ii leat daguid diehtu.												
tener consecuencias		s: traer consecuencias	2l	VLc		2			dagahit bohtosiid		VLc	IV																				
tener derecho			2l	VLc		3			das leat riekti		VLc	Saam: Hab							No tienes derecho a hablarme así.	Dus ii leat riekti nie hállat munnje.												
tener en común			2l	VLc		4			sulastahttit		V	TV							Jaime y Pedro tienen muchas cosas en común.	Jaime ja Pedro sulastahttiba goabbát guoimmiska.												
tener en cuenta			2l	VLc		9			vuhtiiváldit		V	TV	s: váldit vuhtii																			
tener en vista		s: pensar	2l	VLc		7			jurddašit		V		s: plánet						Tengo en vista comprarme un barco.	Mun jurddašan oastit fatnasa.												
tener forma			2l	VLc		10			sulastahttit		V	IV, + de	s: muittuhit	s: lea (soapmása) hápmásaš					Su cabeza tiene forma de pera.	Su oaivi sulastahttá peara.												
tener frío		s: pasar frío	2l	VLc		7			galbmot		V	IV	s: goallut																			
tener frito			2l	VLc		3	Figuratiiva/Figurado		vuorjašuvvat		V	TV, WObjPron							Me tiene frito con sus insultos.	Mun vuorjašuvan su gudnenjeaidimiin.												
tener gracia			2l	VLc		5			leat somá		VLc		s: leat hearvái	s: leat hávskái					Ese chiste no tiene gracia.	Dát vitsa ii leat somá.												
tener hambre			2l	VLc		2			nealgut		V	TV	s: leat nealggis																			
tener la impresión		s: dar (a uno) la impresión	2l	VLc		4			doaivut		V	TV	s: mielas orrut	s: navdit					Tengo la impresión de que Antonio es una buena persona.	Mun doaivvun, ahte Antonio lea buorre olmmoš.	Tengo la impresión de que Antonio es una buena persona.	Mu mielas orru Antonio leat buorre olmmoš.										
tener presente		s: tener en cuenta	2l	VLc		12			váldit vuhtii		V	TV	s: vuhtiiváldit																			
tener que			2l	VLc		10			fertet		V	AuxV, UseAlw: + Inf	s: galgat						Tienes que cumplir la ley.	Don fertet čuovvut lága.	Mañana tenéis que ir a la escuela.	Ihttin dii galgabehtet vázzit oahpahaga.										
tener que			2l	VLc		11	Buorremenolašvuođa sátni/Uso cortés		berret		V	AuxV, UseAlw: + Inf							Tienes que dormir ocho horas.	Don berret oađđit gávcci diimma.												
tener que ver			2l	VLc		6			sulastahttit		V	IV							Mi argumento tiene que ver con el tuyo.	Mu ágga sulastahttá du ákka.	Esas dos faldas no tienen nada que ver.	Dát guokte vuolppu eai sulastahte obanassiige.										
tener que ver			2l	VLc		13			sulastahttit		V	IV	s: leat sullalagaid						Esas dos faldas no tienen nada que ver.	Dát guokte vuolppu eai sulastahte obanassiige.												
tener sed			2l	VLc		2			leat goiku		VLc	IV																				
tener un poco de hambre			2l	VLc		3			nealggildit		V	TV																				
tener una pesadilla	F		2l	VLc		2			deddot		V	IV	s: deddohallat						Iba a matar gente, y tuvo pesadillas durante mucho tiempo debido a los terribles eventos de guerra.	Son gárttai soađis báhčit olbmuid ja son deddui guhká dáid ilgadis soahtedáhpáhusaid maŋŋá												
tenerle a uno frito			3m	VLc		3	Figuratiiva/Figurado		ahkáduššat		V	IV	s: suivvastuvvat						Me tienes frito con tus gritos.	Mun ahkádušan du čuorvasiiguin.												
tenerse			2l	V	tener	6			jáhkkit		V	Prnl, ReflV, + por	s: gáddit						Me tengo por celoso.	Mun jáhkán, ahte (mun) lean balahahkes.												
tenerse			2l	V	tener	7				Hab		Prnl, ReflV, + en, + mucho, poco, gran...							Me tengo en poca estima.	Mus lea unnán iešluohttámuš.												
tenérsela jurada (a alguien)			2l	VLc		4			hálidit mávssahit (muhtun olbmo)		Pfs	IV																				
ti				Obj Pron, Sg2		1			dutnje		Pron, Ill, Sg2								Te lo digo a ti.	Mun dajan dan dutnje.	Confío en ti.	Mun luohtán dutnje.										
ti				Obj Pron, Sg2		2			du		Pron, Acc, Sg2								Te miro a ti.	Mun geahčan du.												
ti				Obj Pron, Sg2		3			dus		Pron, Loc, Sg2								Te lo pregunto a ti.	Mun jearan dan dus.												
tirar			1a	V		1			bálkestit		V	TV	s: bállahastit						Tiró la silla por la ventana.	Son bálkestii stuolu glása guvlui.												
tirar		s: malgastar	1a	V		2			njiellat		V	TV							No hay que tirar comida.	Ii berre njellat borramuša.												
tirar			1a	V		4			njeaidit		V	TV	s: gaikut						tirar una casa	njeaidit dálu												
tirar		s: disparar	1a	V		5			báhčit		V	TV, IV	s: vuohčit						tirar al aire	báhčit áibmui												
tirar			1a	V		6			geassit		V	UseTV, UseAlw: + de	s: gaikut	s: láidet					tirar de una cuerda	geassit bátti												
tirar			1a	V		7	Eallit, olbmot		láidet		V	UseTV, UseAlw: + de							tirar de un perro (atado a una cuerda)	láidet beatnaga												
tirar			1a	V		8			geasuhit		V	IV, Imp, 3per, WObjPron	s: oalgguhit						A Ramón le tira la ingeniería.	Inšenevradieđa geasuha Ramona.												
tirar			1a	V		9			mannat		V	IV, + a, hacia	s: gávvet						tirar a la izquierda	mannat gurutguvlui	tirar a la izquierda	gávvet gurutguvlui										
tirar			1a	V		10			sulastahttit		V	IV, UseAlw: + a	s: muittuhit						Ese color tira a rojo.	Dát ivdni sulastahttá ruoksadasa.												
tirar una piedra			1a	VLc		3			geđget		V	TV	s: bálkestit geađggi	s: šlivget geađggi																		
tirarse			1a	V	tirar	11			velledit		V	Prnl, ReflV							tirarse al suelo	velledit láhttái												
tirarse			1a	V	tirar	12	Heasta, boazu, gussa		livvut		V	Prnl, ReflV																				
tirarse			1a	V	tirar	13	Beana, rieban, gumpe		goarjut		V	Prnl, ReflV																				
tirarse			1a	V	tirar	14			bálkestit (nuppis nubbái)		V	Prnl, RecV							La gente se tira tomates.	Olbmot bálkestit tomataid (guđet guoibmáseaset)												
tocar			1g	V		1			guoskat		V	TV, Saam: + Ill							No toques la foto.	Ale guoskka govvii.	El cable no toca la pared.	Jođas ii guoskka seaidnái.										
tocar			1g	V		2	Suorpmain		guldalastit		V	TV	s: guoskkahit						Te toqué la cara con mis dedos.	Mun guoskkahin du muođuide.	Toca mi cara (con tus dedos) para ver si está muy fría.	Guldalastte, leago mu muohtu galbmon.										
tocar			1g	V		3	Gieđain		giehtadit		V	TV							No toques mi cigarrillo (con tu mano).	It oaččo giehtadit mu sigáreahta.												
tocar			1g	V		4	Vahágis		ráivvastit		V	TV							Sin darme cuenta toqué tu copa y se cayó.	Mun fuomáškeahttá ráivvastin du gohpu ja de dat ravggai láhttái.												
